Module_id,Response_ID,Satisfaction,Age,Gender,Customer type,Travel type,Ticket type,Flight distance,Departure delay in minutes,Arrival delay in minutes,Flight schedule suitability,Booking service,Online checkin,Airport checkin,Baggage handling,Boarding service,Cabin crew service,Seat comfort,Food and drink,Inflight entertainment,Inflight wifi,Leg room,Inflight amenities quality,Cleanliness
42524,32656,satisfied,33,Female,Loyal,Business,Business,2517,0,0,5,5,4,1,4,5,4,4,3,4,5,4,4,2
35874,54156,satisfied,36,Female,Loyal,Business,Economy,1400,2,0,5,5,5,4,1,5,3,5,5,5,5,4,2,5
90669,67814,neutral or dissatisfied,36,Female,Discontinued,Business,Economy,1038,3,12,2,2,2,3,4,3,1,2,5,5,2,2,4,5
25168,114359,neutral or dissatisfied,21,Female,Discontinued,Business,Economy,957,20,4,2,2,2,5,4,3,3,3,5,5,2,4,5,5
100521,35429,neutral or dissatisfied,32,Male,Loyal,Personal,Economy,1069,50,55,4,2,2,4,1,2,3,5,5,5,2,1,3,5
3493,99811,satisfied,24,Female,Discontinued,Business,Business,584,27,8,0,4,4,3,5,4,3,4,3,3,4,4,5,3
87743,33365,satisfied,48,Male,Loyal,Business,Business,1972,0,0,1,1,1,5,4,1,4,1,1,4,1,4,4,2
41514,7187,neutral or dissatisfied,36,Female,Discontinued,Business,Economy,139,0,0,3,4,4,1,4,3,1,3,3,3,4,4,4,3
33369,103193,neutral or dissatisfied,52,Female,Discontinued,Business,Economy,814,0,0,3,3,3,1,3,4,3,1,1,1,3,2,3,1
13436,121047,neutral or dissatisfied,10,Male,Loyal,Personal,Economy,992,2,3,1,2,2,2,1,1,2,2,3,3,2,4,1,3
56742,23900,neutral or dissatisfied,48,Male,Loyal,Business,Economy,579,0,0,2,4,2,2,3,4,2,2,2,2,2,2,2,2
15314,37226,satisfied,44,Male,Loyal,Business,Business,1011,5,1,3,3,5,5,4,3,4,5,4,4,3,4,4,4
27917,63638,neutral or dissatisfied,38,Female,Loyal,Business,Business,2542,17,13,1,3,3,3,2,1,2,4,5,2,2,2,2,2
87891,115413,neutral or dissatisfied,37,Male,Discontinued,Business,Economy,447,130,126,3,3,3,1,2,2,4,1,1,1,3,3,3,1
72055,118906,neutral or dissatisfied,27,Female,Discontinued,Business,Economy,187,0,0,0,2,2,1,5,3,2,2,2,2,2,4,3,2
82402,22738,neutral or dissatisfied,25,Male,Discontinued,Business,Economy,170,0,0,0,4,4,4,1,1,5,2,2,2,4,2,1,2
15366,77652,satisfied,26,Male,Loyal,Business,Business,3829,0,0,2,4,5,5,4,2,3,5,5,5,2,3,4,5
94984,19435,neutral or dissatisfied,10,Female,Loyal,Personal,Economy,645,0,0,5,1,1,2,4,3,1,4,4,4,1,1,2,4
61086,127206,satisfied,65,Male,Loyal,Business,Economy Plus,221,0,0,5,5,3,5,1,5,1,3,3,3,3,2,1,3
80120,106013,satisfied,56,Female,Loyal,Business,Business,1999,31,12,4,4,4,4,4,4,4,5,3,4,4,4,4,3
16172,85939,satisfied,46,Male,Loyal,Business,Business,2984,0,0,1,1,4,3,4,1,4,4,3,4,1,4,4,5
77895,4432,neutral or dissatisfied,24,Female,Discontinued,Business,Economy,762,0,0,1,1,1,2,4,3,2,3,3,3,1,5,3,3
45214,110706,neutral or dissatisfied,27,Female,Loyal,Personal,Economy Plus,829,1,0,5,2,2,3,5,5,5,3,3,3,2,3,4,3
16028,79550,satisfied,46,Female,Loyal,Business,Business,760,0,0,5,5,4,4,5,5,5,4,5,5,5,5,5,5
32413,21533,neutral or dissatisfied,38,Male,Loyal,Personal,Economy,164,10,5,4,2,2,4,4,4,4,5,5,5,2,3,4,5
22346,36521,neutral or dissatisfied,36,Male,Discontinued,Business,Economy,1220,24,10,3,3,3,3,5,3,1,1,1,1,2,1,3,1
15811,17738,satisfied,18,Male,Loyal,Business,Economy,383,0,0,3,4,5,1,1,3,1,4,5,5,5,3,4,5
12103,24539,satisfied,31,Female,Loyal,Business,Business,2675,0,0,3,3,4,4,4,3,4,3,3,3,3,2,1,3
660,64004,neutral or dissatisfied,29,Female,Loyal,Personal,Economy,612,0,5,4,2,2,3,5,2,1,4,4,4,2,3,5,4
58385,18517,neutral or dissatisfied,54,Female,Loyal,Business,Business,253,73,78,5,5,3,2,2,5,2,3,1,2,2,2,2,2
37870,128106,satisfied,26,Female,Discontinued,Business,Business,1587,0,0,0,0,4,5,3,3,4,2,2,2,0,4,5,2
83409,24262,satisfied,70,Male,Loyal,Personal,Economy,302,0,0,4,2,2,3,3,3,1,5,5,5,5,4,4,5
45999,109216,satisfied,34,Male,Loyal,Business,Business,391,78,75,2,2,5,3,4,2,4,5,4,4,2,4,4,4
15163,60048,neutral or dissatisfied,58,Female,Loyal,Business,Economy Plus,1068,8,7,3,3,4,3,2,3,2,3,4,2,2,2,2,1
11003,61252,satisfied,20,Female,Loyal,Personal,Economy,853,0,8,4,0,4,3,4,4,5,5,5,5,0,2,4,5
29939,21699,neutral or dissatisfied,17,Female,Loyal,Personal,Economy,708,0,0,5,1,1,5,5,4,3,3,5,5,1,2,4,5
42527,128467,neutral or dissatisfied,35,Male,Loyal,Personal,Economy,304,5,0,1,3,3,4,2,3,1,1,1,1,3,2,2,1
101613,127412,satisfied,64,Male,Loyal,Personal,Economy,868,0,0,4,5,5,2,3,4,3,3,3,3,5,3,3,3
45199,26754,neutral or dissatisfied,44,Female,Loyal,Business,Business,859,15,23,4,4,2,1,2,4,2,3,1,2,2,2,2,1
90202,101436,satisfied,43,Male,Loyal,Business,Business,345,0,0,2,5,5,3,5,5,5,5,2,5,5,5,5,5
76307,117878,satisfied,60,Female,Loyal,Business,Business,2363,0,0,3,3,5,4,4,3,4,5,5,4,3,4,4,5
73013,124697,neutral or dissatisfied,46,Female,Discontinued,Business,Economy,399,41,64,4,2,2,2,3,4,3,2,2,2,2,3,4,2
20682,37476,neutral or dissatisfied,48,Female,Loyal,Business,Economy,950,78,65,3,3,4,1,1,3,1,4,1,1,1,1,1,1
68829,52661,neutral or dissatisfied,63,Male,Loyal,Personal,Economy,119,0,0,5,2,2,1,4,2,5,3,5,5,2,5,5,5
24777,20978,neutral or dissatisfied,12,Male,Loyal,Personal,Economy,721,0,0,4,1,1,2,4,4,3,1,1,1,1,4,3,1
15182,82466,neutral or dissatisfied,37,Male,Loyal,Personal,Economy,509,5,0,4,4,4,4,4,5,3,5,3,3,4,3,4,3
82668,86824,neutral or dissatisfied,26,Male,Loyal,Business,Economy,484,9,0,1,1,2,2,2,1,4,2,2,2,2,5,2,2
39887,116575,satisfied,48,Male,Loyal,Business,Business,337,0,0,2,2,4,4,4,2,4,5,5,4,2,4,4,4
65757,103786,satisfied,39,Male,Loyal,Business,Business,1072,0,0,3,3,5,5,4,3,4,4,3,4,3,4,4,4
45388,128330,satisfied,41,Male,Loyal,Business,Business,3575,68,66,1,1,5,4,5,1,5,5,2,5,1,5,5,3
77769,16368,neutral or dissatisfied,23,Male,Discontinued,Business,Economy,319,0,0,0,1,1,5,4,4,5,2,2,2,1,2,3,2
62728,61675,neutral or dissatisfied,45,Female,Loyal,Business,Business,1346,0,0,2,2,3,3,1,2,1,4,5,1,1,1,1,2
79793,106056,satisfied,24,Female,Loyal,Business,Business,2190,0,0,4,4,5,5,4,4,4,5,5,5,4,4,5,5
83569,115782,satisfied,37,Male,Loyal,Business,Business,390,0,0,5,5,5,4,4,5,4,5,2,4,5,4,4,5
73482,48801,neutral or dissatisfied,22,Male,Discontinued,Business,Economy,266,0,0,4,2,2,5,4,2,5,5,2,2,2,5,4,2
9925,35097,satisfied,20,Female,Loyal,Business,Business,3524,0,5,4,3,4,3,1,4,4,4,4,4,4,3,5,4
72949,18672,satisfied,41,Female,Loyal,Personal,Economy,190,0,0,2,5,5,4,4,3,1,2,5,5,5,2,4,5
36704,31200,satisfied,58,Female,Loyal,Business,Business,3465,11,12,1,1,1,5,5,1,5,2,5,5,1,5,5,3
32799,17893,satisfied,37,Female,Loyal,Business,Economy Plus,425,0,0,1,1,4,1,4,1,4,4,4,4,4,5,5,4
80909,45373,neutral or dissatisfied,54,Female,Loyal,Personal,Economy,222,0,0,1,1,1,1,1,2,1,2,2,1,1,1,1,1
12620,54028,satisfied,56,Male,Loyal,Business,Economy Plus,1091,1,0,4,1,4,2,1,4,2,4,4,4,4,4,5,4
74896,64419,neutral or dissatisfied,36,Female,Loyal,Personal,Business,989,26,23,5,2,4,3,3,3,3,4,2,3,2,2,3,5
47081,22198,satisfied,48,Male,Loyal,Personal,Economy,773,0,4,4,5,5,5,5,2,4,3,3,3,4,5,4,3
15607,22386,satisfied,57,Male,Loyal,Business,Business,3694,0,0,5,0,5,1,5,1,5,1,1,5,0,5,5,3
23659,86688,satisfied,43,Female,Loyal,Business,Business,1747,1,0,2,2,3,5,4,2,4,4,5,4,2,4,4,3
8484,127059,neutral or dissatisfied,31,Male,Loyal,Business,Business,2162,27,17,4,2,1,1,4,4,1,1,1,1,1,3,4,1
75983,59411,neutral or dissatisfied,55,Female,Loyal,Personal,Economy,2367,0,0,5,1,4,3,5,4,5,5,3,5,2,1,5,4
20170,55779,neutral or dissatisfied,36,Male,Loyal,Personal,Economy,599,0,8,4,3,3,4,1,4,4,3,3,3,3,2,5,3
46072,57221,neutral or dissatisfied,41,Female,Loyal,Personal,Economy,1514,0,36,3,4,4,4,4,4,1,1,1,1,4,2,3,1
97765,16011,neutral or dissatisfied,22,Female,Loyal,Business,Business,380,0,0,1,3,3,1,4,1,1,3,3,3,3,1,3,3
72834,49534,satisfied,38,Male,Loyal,Business,Business,190,0,0,5,0,3,2,3,4,3,3,5,3,0,3,3,5
61571,75929,neutral or dissatisfied,21,Male,Loyal,Personal,Economy,205,0,0,1,0,0,4,2,2,4,5,5,5,3,5,2,5
93161,100896,neutral or dissatisfied,30,Male,Discontinued,Business,Economy,377,35,29,2,2,2,3,4,4,4,4,4,4,2,5,4,4
102851,103227,neutral or dissatisfied,48,Male,Loyal,Personal,Economy,462,0,0,4,4,4,3,4,2,5,2,1,1,4,3,5,1
21472,75661,neutral or dissatisfied,46,Female,Loyal,Business,Economy Plus,304,0,4,4,4,4,4,4,4,4,4,2,4,4,4,4,3
80831,100266,satisfied,59,Female,Loyal,Business,Business,1073,0,0,2,3,4,4,4,2,4,4,2,4,2,5,4,3
31670,34540,neutral or dissatisfied,18,Male,Loyal,Personal,Economy,636,0,0,4,3,3,5,4,3,5,5,1,1,3,3,5,1
47661,65941,satisfied,44,Female,Loyal,Business,Business,569,1,2,3,3,4,5,4,3,4,4,5,4,3,4,4,4
101721,26290,neutral or dissatisfied,26,Male,Loyal,Personal,Business,1199,9,17,5,3,3,3,5,1,1,1,1,1,3,1,3,1
13402,120560,satisfied,41,Male,Loyal,Business,Business,2845,9,13,5,5,2,3,2,5,2,1,5,2,5,2,2,1
16584,104207,satisfied,40,Female,Loyal,Business,Business,680,0,0,4,4,5,3,4,4,4,5,3,4,4,4,4,3
49439,70555,satisfied,51,Male,Loyal,Business,Business,3780,0,0,4,4,4,5,4,4,4,5,3,4,4,4,4,4
63639,65099,neutral or dissatisfied,39,Male,Loyal,Personal,Economy,247,0,6,1,0,0,4,2,2,3,5,5,5,2,5,2,5
4419,34187,neutral or dissatisfied,27,Female,Loyal,Personal,Economy,1046,30,21,1,1,1,3,2,3,3,5,5,5,1,4,2,5
86506,86851,neutral or dissatisfied,18,Male,Loyal,Personal,Economy,484,10,13,2,3,3,2,3,3,1,4,2,2,3,5,2,2
76801,79248,neutral or dissatisfied,44,Male,Loyal,Business,Business,1598,13,4,5,5,4,2,1,5,1,4,4,1,1,1,1,4
86719,73745,neutral or dissatisfied,62,Female,Loyal,Personal,Economy,204,3,1,2,0,4,3,2,4,2,4,3,2,1,0,2,3
40869,105185,neutral or dissatisfied,69,Female,Loyal,Personal,Economy,281,111,99,4,3,5,5,3,2,3,4,4,3,3,3,3,5
22089,3689,neutral or dissatisfied,59,Female,Loyal,Business,Business,2827,303,315,5,5,1,1,4,5,2,1,1,3,1,3,3,1
103100,12075,satisfied,36,Female,Loyal,Business,Economy Plus,376,10,10,4,4,5,5,4,4,3,5,5,5,5,5,3,5
40134,113174,neutral or dissatisfied,27,Female,Loyal,Personal,Economy,628,11,1,4,2,2,5,4,1,4,2,2,2,2,5,5,2
16905,95083,neutral or dissatisfied,42,Male,Loyal,Personal,Economy,248,9,4,5,3,3,4,5,2,4,1,1,1,3,3,4,1
17734,57996,satisfied,48,Female,Loyal,Business,Business,1943,0,24,4,4,5,4,5,4,5,5,5,5,4,5,5,5
103279,94217,satisfied,47,Female,Loyal,Business,Business,187,0,0,1,1,5,4,5,1,5,5,3,5,1,5,5,3
66693,70323,satisfied,44,Female,Loyal,Business,Business,986,35,68,1,5,5,5,3,1,3,4,3,3,1,4,3,3
58425,118171,satisfied,41,Male,Loyal,Business,Business,1440,7,0,5,5,4,5,2,5,2,4,3,2,5,2,2,5
46728,97660,satisfied,34,Male,Loyal,Business,Business,491,0,0,5,2,5,3,4,2,4,4,5,4,2,4,4,4
79139,892,neutral or dissatisfied,24,Female,Discontinued,Business,Economy,113,20,6,2,2,2,2,4,4,4,3,3,3,2,5,4,3
88645,2760,neutral or dissatisfied,38,Female,Loyal,Personal,Economy Plus,695,0,0,4,3,3,3,3,3,4,3,2,2,3,5,4,2
73042,111714,neutral or dissatisfied,52,Female,Loyal,Personal,Economy,495,14,0,3,2,4,1,1,3,1,4,1,1,2,2,1,3
45813,64818,neutral or dissatisfied,30,Male,Loyal,Business,Economy,247,0,0,3,3,1,4,4,3,3,1,1,1,1,5,4,1
31943,75938,satisfied,59,Male,Loyal,Business,Business,1572,0,0,1,1,4,5,3,1,3,5,5,3,1,3,3,5
42895,110088,satisfied,47,Female,Discontinued,Business,Business,882,5,0,4,4,4,4,5,1,5,2,5,5,4,3,4,5
62652,28431,satisfied,40,Male,Loyal,Business,Business,2496,0,0,1,1,4,4,4,1,2,4,4,5,1,5,5,4
8329,71965,satisfied,57,Male,Loyal,Business,Business,1440,8,10,5,5,5,5,4,5,4,4,4,4,5,4,4,4
20076,108530,neutral or dissatisfied,56,Female,Discontinued,Business,Economy,249,1,3,0,3,3,3,1,3,2,2,2,2,3,3,1,2
81820,74210,neutral or dissatisfied,25,Female,Loyal,Personal,Economy Plus,641,1,0,5,3,3,4,5,1,4,1,1,1,2,3,5,1
55364,94441,satisfied,47,Male,Loyal,Business,Business,248,11,13,0,0,4,4,5,4,5,4,4,5,0,5,5,5
10078,83621,satisfied,11,Female,Loyal,Personal,Economy,409,0,0,1,4,4,4,3,3,3,4,3,3,4,4,4,3
95843,58396,satisfied,24,Female,Discontinued,Business,Economy,473,0,0,0,0,0,3,4,4,3,2,2,2,0,5,5,2
44541,91988,satisfied,40,Male,Loyal,Business,Business,236,0,0,4,3,4,3,4,4,4,4,3,4,4,4,4,5
60968,101193,neutral or dissatisfied,9,Male,Loyal,Personal,Economy,775,100,93,3,3,3,2,3,3,3,5,4,4,3,4,4,4
7589,43963,neutral or dissatisfied,47,Female,Loyal,Business,Economy,596,2,0,5,5,3,2,3,5,3,2,3,3,3,3,3,3
9276,13303,neutral or dissatisfied,38,Male,Loyal,Personal,Economy Plus,657,0,0,4,2,2,4,3,4,3,4,2,2,2,5,3,2
61217,35419,neutral or dissatisfied,25,Female,Discontinued,Business,Economy,1118,0,0,2,2,2,4,5,1,3,4,4,4,2,2,3,4
98355,110917,neutral or dissatisfied,16,Female,Loyal,Business,Business,581,20,16,2,2,2,1,3,2,3,2,2,2,2,1,4,2
24934,79083,neutral or dissatisfied,70,Male,Loyal,Personal,Economy,306,0,0,4,4,4,4,5,5,5,5,5,5,4,4,4,5
64485,108428,satisfied,58,Male,Loyal,Business,Business,1444,26,31,2,3,4,4,4,2,4,5,2,4,2,4,4,4
36470,96300,neutral or dissatisfied,60,Female,Loyal,Personal,Economy,687,0,0,5,3,5,4,5,5,4,5,5,4,3,3,4,3
50129,119155,neutral or dissatisfied,34,Male,Discontinued,Business,Business,290,0,0,1,1,1,3,3,3,1,4,4,4,1,5,4,4
90146,120657,satisfied,53,Female,Loyal,Business,Business,3675,0,0,4,4,5,5,5,4,5,5,4,5,4,5,5,5
3530,33332,satisfied,24,Female,Loyal,Business,Business,2556,10,0,3,3,5,4,4,3,1,5,5,5,3,1,4,5
23729,125043,satisfied,13,Male,Loyal,Personal,Economy,2300,2,0,5,4,4,3,4,4,4,3,3,3,5,5,4,3
85984,6298,neutral or dissatisfied,36,Female,Loyal,Business,Economy Plus,293,8,3,4,4,4,2,4,4,2,4,4,4,4,4,4,4
28370,112536,neutral or dissatisfied,34,Female,Loyal,Personal,Economy,862,33,18,5,2,2,3,4,4,3,5,5,5,2,5,5,5
22635,79086,neutral or dissatisfied,58,Male,Loyal,Personal,Economy,306,3,7,2,1,1,2,3,4,4,1,1,1,1,3,4,1
29046,92923,satisfied,57,Female,Loyal,Business,Business,134,0,0,4,0,4,5,5,3,5,4,3,5,0,5,5,5
57542,89342,satisfied,51,Female,Loyal,Business,Business,1587,0,0,1,1,5,4,4,1,4,4,3,4,1,4,4,5
30900,97718,neutral or dissatisfied,49,Male,Loyal,Personal,Economy Plus,942,0,0,5,2,2,3,3,2,3,1,4,4,2,5,4,4
48229,23424,satisfied,51,Female,Loyal,Business,Economy,1154,66,67,1,1,1,1,5,1,5,3,1,5,5,5,5,2
61291,47810,satisfied,32,Male,Loyal,Business,Business,3497,0,0,3,3,5,2,5,3,3,5,5,5,3,2,4,5
63519,65503,neutral or dissatisfied,27,Male,Loyal,Business,Economy Plus,1303,0,31,1,2,3,2,4,1,1,3,3,3,3,4,3,3
67714,67267,neutral or dissatisfied,43,Male,Loyal,Personal,Economy,1119,0,0,4,3,3,4,5,4,4,3,3,3,4,5,4,3
3084,103013,neutral or dissatisfied,24,Male,Discontinued,Business,Economy,687,0,0,1,1,1,4,3,4,3,2,5,5,1,3,4,5
77199,1278,neutral or dissatisfied,14,Male,Loyal,Personal,Economy,229,0,0,4,2,2,3,4,4,3,3,3,3,2,2,5,3
100581,74230,satisfied,41,Female,Loyal,Business,Business,888,6,0,3,3,5,5,4,3,4,4,4,4,3,4,4,4
58715,54534,neutral or dissatisfied,67,Female,Loyal,Personal,Economy,925,0,0,5,2,5,4,1,3,1,5,3,1,2,2,1,5
33182,49758,satisfied,36,Female,Loyal,Business,Business,89,0,0,3,3,5,2,3,3,5,4,1,5,3,5,5,3
64800,99281,neutral or dissatisfied,13,Female,Discontinued,Business,Economy,935,8,1,2,2,2,4,4,5,3,4,3,3,2,3,4,3
29607,7528,neutral or dissatisfied,35,Female,Loyal,Business,Economy,762,0,7,3,3,4,1,4,3,4,4,4,4,4,3,4,4
71700,88748,neutral or dissatisfied,17,Male,Loyal,Personal,Economy,240,0,0,5,3,3,5,5,1,5,1,1,1,3,5,5,1
56208,112881,neutral or dissatisfied,50,Male,Discontinued,Business,Business,1476,0,0,2,2,3,5,5,4,3,4,4,4,3,2,5,4
71974,108643,neutral or dissatisfied,27,Male,Loyal,Personal,Economy,528,47,22,5,2,2,4,4,1,3,4,2,2,2,3,5,2
61697,44767,satisfied,20,Female,Discontinued,Business,Economy,1250,196,170,4,4,5,5,1,1,3,5,4,5,4,5,2,5
93919,112031,satisfied,52,Female,Loyal,Business,Business,680,18,2,5,5,4,4,4,5,4,4,3,4,5,4,4,4
51178,55168,neutral or dissatisfied,51,Male,Loyal,Personal,Economy,1379,8,1,4,3,3,3,5,2,3,2,2,2,3,5,5,2
75386,31001,satisfied,28,Male,Loyal,Business,Business,3581,6,1,5,5,5,2,3,5,5,5,5,5,5,4,1,5
14607,26706,neutral or dissatisfied,12,Male,Loyal,Personal,Economy,515,0,0,4,2,2,4,5,5,1,5,5,5,2,2,5,5
78367,32040,satisfied,42,Female,Loyal,Business,Business,201,0,0,3,3,3,4,3,3,5,1,1,5,3,5,5,3
6341,93376,satisfied,43,Female,Loyal,Business,Business,2156,2,0,5,5,5,3,5,5,5,4,2,5,5,4,5,3
61058,108303,satisfied,46,Male,Loyal,Business,Business,1838,30,27,2,2,3,4,4,2,4,4,2,4,2,4,4,5
26214,116421,neutral or dissatisfied,67,Female,Loyal,Personal,Economy,446,13,0,3,2,3,4,3,4,3,4,4,3,2,2,3,3
44133,8312,neutral or dissatisfied,39,Female,Loyal,Business,Economy Plus,335,0,0,2,2,3,3,2,2,1,3,3,3,3,3,2,3
58460,72958,satisfied,42,Female,Discontinued,Business,Business,1096,0,0,5,5,5,4,4,2,4,4,4,4,5,3,4,4
20705,512,neutral or dissatisfied,36,Male,Discontinued,Business,Business,247,15,32,2,2,2,4,5,2,3,4,4,4,2,4,4,4
68201,16467,neutral or dissatisfied,48,Female,Loyal,Personal,Economy,416,0,0,2,1,3,2,2,3,3,3,5,3,1,1,3,1
54772,28751,satisfied,31,Female,Loyal,Business,Business,3466,0,9,3,3,4,1,1,3,1,4,4,4,3,5,5,4
70330,67253,neutral or dissatisfied,43,Male,Loyal,Personal,Economy,964,1,0,5,2,2,5,5,5,4,5,3,3,2,3,4,3
96665,83669,satisfied,44,Female,Loyal,Business,Business,577,0,0,5,5,4,3,4,5,4,5,2,4,5,4,4,4
75936,114304,satisfied,16,Male,Loyal,Personal,Economy,957,0,0,5,4,4,5,5,1,5,5,5,5,5,5,4,5
49581,17631,neutral or dissatisfied,29,Female,Discontinued,Business,Economy,930,0,0,3,3,3,1,3,4,4,1,1,1,3,4,3,1
20416,1280,neutral or dissatisfied,42,Female,Loyal,Personal,Economy,113,28,22,2,3,3,3,3,4,3,4,4,3,3,3,3,1
43857,10917,neutral or dissatisfied,57,Female,Loyal,Business,Business,2457,0,0,3,3,3,1,1,3,4,4,4,4,1,4,4,3
8980,95011,satisfied,51,Male,Loyal,Personal,Economy,248,7,5,4,5,5,5,5,2,4,5,5,5,5,2,4,5
86737,16256,satisfied,52,Male,Loyal,Business,Economy,946,95,158,4,4,3,3,3,4,3,3,3,5,3,4,2,3
20891,65455,satisfied,30,Female,Loyal,Business,Business,1303,0,0,1,1,4,3,4,1,3,4,4,4,1,3,5,4
42782,34813,neutral or dissatisfied,54,Female,Loyal,Personal,Economy,301,0,11,3,1,2,2,4,1,4,5,1,4,1,1,4,5
48696,84252,satisfied,44,Male,Loyal,Business,Business,1814,0,0,5,5,5,3,4,5,4,4,3,4,5,4,4,5
44721,125024,neutral or dissatisfied,48,Male,Loyal,Business,Economy Plus,184,0,9,5,5,3,2,4,5,3,3,3,3,3,2,3,3
20942,92325,satisfied,54,Male,Loyal,Business,Business,2556,0,9,3,3,4,4,4,3,2,4,4,3,3,5,5,4
73741,89847,satisfied,19,Female,Loyal,Personal,Business,1416,0,0,2,4,4,3,3,3,2,1,1,1,4,2,4,1
57416,60709,neutral or dissatisfied,41,Female,Loyal,Business,Business,1605,47,25,4,4,4,3,3,4,3,4,4,3,3,3,3,2
60672,44677,satisfied,59,Male,Loyal,Business,Business,3023,0,0,5,5,2,3,3,5,4,4,5,4,5,4,4,4
63492,18508,neutral or dissatisfied,33,Female,Loyal,Business,Business,305,1,0,0,0,3,2,3,4,5,4,2,5,1,0,5,4
72529,97824,neutral or dissatisfied,36,Female,Discontinued,Business,Business,395,0,0,2,2,2,4,4,1,5,1,1,1,2,4,5,1
85928,51275,satisfied,51,Female,Loyal,Business,Economy Plus,109,2,14,4,5,5,4,4,5,4,5,3,4,4,4,4,2
2649,78426,satisfied,30,Female,Loyal,Business,Business,2002,211,211,5,5,5,5,4,5,4,5,4,5,5,4,5,5
32537,88012,satisfied,39,Female,Loyal,Business,Business,3512,9,0,2,2,4,5,5,2,5,4,4,5,2,5,5,3
45551,19966,satisfied,21,Female,Loyal,Business,Business,2311,0,0,5,5,2,4,4,5,3,2,2,2,5,1,4,2
73423,86608,satisfied,29,Female,Loyal,Business,Business,2329,0,0,5,5,4,5,5,5,4,4,4,4,5,5,4,4
54644,12207,satisfied,40,Male,Loyal,Business,Business,201,0,0,4,4,5,4,4,4,4,5,3,4,4,4,4,4
63240,10204,satisfied,22,Female,Discontinued,Business,Economy,517,54,51,0,5,5,3,5,4,5,4,4,4,5,5,4,4
54232,111103,neutral or dissatisfied,69,Female,Loyal,Business,Economy Plus,197,32,27,1,4,2,2,1,4,1,2,4,1,1,1,1,1
17585,43010,satisfied,63,Male,Loyal,Business,Economy,236,30,23,3,3,5,4,4,3,4,5,5,5,5,2,2,5
81911,12058,neutral or dissatisfied,21,Female,Loyal,Personal,Economy,351,0,0,5,4,4,3,5,1,5,3,3,3,4,3,5,3
18030,59923,neutral or dissatisfied,53,Male,Loyal,Business,Business,3739,63,37,2,2,1,4,3,2,3,1,5,3,3,3,3,4
41564,74142,neutral or dissatisfied,56,Female,Loyal,Business,Economy,641,0,0,3,4,4,1,2,4,2,4,2,2,2,2,2,4
7481,111513,neutral or dissatisfied,21,Male,Loyal,Personal,Economy,391,21,16,1,2,2,4,4,4,2,5,5,5,2,5,4,5
4256,119211,satisfied,29,Female,Discontinued,Personal,Economy,290,0,0,5,5,5,4,4,3,3,2,2,2,5,3,4,2
41367,128985,neutral or dissatisfied,39,Male,Loyal,Personal,Economy,414,0,0,4,2,2,4,3,1,4,1,1,1,2,2,4,1
89051,67112,satisfied,44,Female,Loyal,Business,Business,1869,0,0,4,5,5,5,4,4,4,5,3,4,4,4,4,4
2260,76995,neutral or dissatisfied,25,Male,Discontinued,Business,Business,368,0,0,0,2,2,4,5,1,5,2,2,2,2,4,4,2
36034,78217,neutral or dissatisfied,32,Male,Loyal,Personal,Economy,259,148,144,5,1,3,3,4,4,4,3,1,2,1,1,4,3
103431,442,neutral or dissatisfied,14,Female,Loyal,Personal,Business,309,0,0,4,3,3,1,2,4,3,5,5,5,3,5,1,5
19935,81434,neutral or dissatisfied,39,Male,Loyal,Personal,Economy,448,100,81,3,3,3,1,2,3,1,5,5,5,3,5,2,5
57040,25825,neutral or dissatisfied,17,Male,Loyal,Business,Economy Plus,1747,12,14,5,5,2,1,3,5,2,3,2,2,2,5,4,2
18892,111018,neutral or dissatisfied,36,Female,Loyal,Business,Business,2501,12,11,3,3,3,4,3,3,3,4,3,3,3,3,3,1
61817,87899,satisfied,54,Female,Loyal,Business,Business,594,10,27,5,5,5,4,4,5,4,4,2,4,5,4,4,3
70298,23764,neutral or dissatisfied,11,Male,Loyal,Personal,Economy Plus,1083,0,36,1,3,3,3,3,3,2,3,3,3,3,2,3,3
61087,112347,satisfied,40,Female,Loyal,Business,Business,853,31,17,1,1,5,3,5,1,5,4,2,5,1,5,5,3
73432,52855,neutral or dissatisfied,22,Male,Loyal,Personal,Economy,1721,0,0,5,3,3,3,3,1,4,4,4,4,3,5,4,4
10546,53419,satisfied,55,Male,Loyal,Business,Business,2288,0,0,2,2,5,5,5,2,5,4,5,5,2,5,5,3
33508,106460,neutral or dissatisfied,15,Female,Discontinued,Business,Economy Plus,1670,15,8,2,2,2,2,4,4,4,1,2,2,2,2,3,2
77791,46437,satisfied,24,Female,Loyal,Business,Business,1304,6,0,1,1,5,4,2,1,2,5,5,5,1,4,4,5
12862,48462,satisfied,28,Female,Loyal,Business,Economy,853,5,2,2,4,5,1,3,2,2,5,5,5,5,5,1,5
94861,103396,neutral or dissatisfied,47,Male,Loyal,Business,Economy,237,0,0,2,3,2,1,3,2,4,2,2,2,2,4,4,2
57746,125300,satisfied,59,Female,Loyal,Business,Business,678,0,0,5,5,5,5,5,5,5,4,4,5,5,5,5,5
24059,95622,neutral or dissatisfied,15,Female,Loyal,Personal,Economy,484,1,0,1,3,3,2,3,2,3,2,2,2,3,4,2,2
94022,116499,neutral or dissatisfied,9,Male,Loyal,Personal,Economy,373,1,0,2,1,1,2,2,3,4,4,4,4,1,5,3,4
